customer_id,tenure,internet_service,contract_type,payment_method,paperless_billing,senior_citizen,partner,dependents,online_security,tech_support,multiple_lines,monthly_charges,total_charges,churn
C101172,12,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,No,17.86476054,244.8602508,No
C101173,3,Fiber optic,Month-to-month,Mailed check,Yes,1,No,No,No,Yes,No,87.80027504,220.6986753,Yes
C101174,11,None,Two year,Electronic check,Yes,0,No,Yes,Yes,No,Yes,27.01902978,214.3399182,No
C101175,9,Fiber optic,One year,Electronic check,No,1,No,Yes,No,Yes,Yes,87.92561355,724.3817751,Yes
C101176,18,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,No,No,Yes,No,Yes,92.09842812,1737.423459,Yes
C101177,1,None,One year,Credit card (automatic),No,1,No,Yes,No,No,Yes,32.82073132,90.11790992,No
C101178,17,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,85.6286346,1493.147147,Yes
C101179,9,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,No,No,57.02253486,452.6074369,No
C101180,39,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,No,93.16524276,3596.164608,Yes
C101181,5,None,One year,Bank transfer (automatic),Yes,1,Yes,No,No,No,No,28.66135592,-14.05432952,No
C101182,12,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,107.4766747,1327.663403,Yes
C101183,32,Fiber optic,Month-to-month,Mailed check,No,0,No,No,No,Yes,No,86.2446458,2803.789955,Yes
C101184,1,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,100.4911939,-22.59792635,Yes
C101185,33,None,Month-to-month,Mailed check,Yes,0,Yes,No,Yes,No,No,30.00180938,1099.417892,No
C101186,13,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,No,Yes,Yes,Yes,74.91106291,983.592776,No
C101187,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,Yes,102.5941888,13.06246958,Yes
C101188,3,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,71.27777732,365.970437,Yes
C101189,14,Fiber optic,Two year,Electronic check,No,0,Yes,No,No,No,No,81.56493147,1038.442054,No
C101190,0,Fiber optic,Month-to-month,Mailed check,Yes,1,Yes,No,No,No,No,94.68447609,-43.12637344,Yes
C101191,9,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,74.79495011,727.9936972,Yes
C101192,5,DSL,Month-to-month,Bank transfer (automatic),Yes,1,No,No,Yes,No,No,53.33688957,321.8206805,Yes
C101193,13,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,No,Yes,Yes,100.4024773,963.9125939,Yes
C101194,0,DSL,One year,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,62.84289477,47.78556193,Yes
C101195,24,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,62.83102321,1438.316981,No
C101196,43,None,Two year,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,No,14.20427049,765.8188498,No
C101197,41,DSL,One year,Credit card (automatic),Yes,0,No,Yes,Yes,No,Yes,66.5309475,2869.170898,No
C101198,16,Fiber optic,One year,Electronic check,No,0,Yes,Yes,Yes,No,No,76.88445858,1231.395798,No
C101199,1,None,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,31.33025793,69.0858779,No
C101200,17,DSL,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,No,Yes,71.86781414,1239.970589,Yes
C101201,1,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,100.0439263,68.41625897,No
C101202,0,Fiber optic,Two year,Credit card (automatic),Yes,0,Yes,Yes,No,No,Yes,86.14635863,17.75645627,No
C101203,3,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,No,89.43628536,326.7558596,Yes
C101204,8,None,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,Yes,No,29.49875355,237.0747112,No
C101205,17,None,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,22.72361686,394.497327,No
C101206,12,Fiber optic,One year,Electronic check,No,0,Yes,No,Yes,Yes,No,89.97796339,1081.484133,No
C101207,7,DSL,One year,Mailed check,No,0,Yes,No,No,Yes,Yes,59.67615668,452.2550906,No
C101208,4,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,59.49476077,150.1098763,Yes
C101209,69,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,92.15107341,6344.976919,Yes
C101210,5,DSL,One year,Bank transfer (automatic),No,0,Yes,Yes,No,Yes,No,61.92621821,400.4785622,No
C101211,7,Fiber optic,Month-to-month,Electronic check,Yes,1,Yes,No,Yes,No,Yes,99.9000356,783.424439,Yes
C101212,2,Fiber optic,One year,Bank transfer (automatic),No,1,No,Yes,No,No,No,83.6543349,127.5225242,Yes
C101213,19,DSL,One year,Electronic check,Yes,0,Yes,No,No,No,No,48.30297011,852.8129865,No
C101214,14,None,One year,Electronic check,Yes,0,No,No,No,Yes,Yes,44.50857442,686.1800168,No
C101215,2,DSL,Month-to-month,Mailed check,Yes,0,No,No,No,Yes,No,55.47188881,48.94543241,Yes
C101216,2,Fiber optic,One year,Mailed check,Yes,0,No,No,Yes,No,No,86.29595634,59.27917539,Yes
C101217,12,Fiber optic,Two year,Electronic check,Yes,0,No,No,No,No,Yes,88.4884739,1091.520143,Yes
C101218,13,Fiber optic,Two year,Electronic check,Yes,0,No,No,Yes,Yes,No,68.09365646,779.6867622,No
C101219,3,Fiber optic,Two year,Electronic check,No,0,No,No,Yes,Yes,Yes,86.12467006,218.4393404,No
C101220,35,DSL,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,No,67.36604269,2672.086018,No
C101221,1,Fiber optic,One year,Electronic check,Yes,0,Yes,No,Yes,No,No,74.535531,99.89598619,No
C101222,6,Fiber optic,Two year,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,96.46326845,468.1423505,Yes
C101223,34,None,Month-to-month,Electronic check,No,0,No,No,No,Yes,No,19.47821671,580.267518,No
C101224,6,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,91.3710273,462.1216156,Yes
C101225,12,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,No,No,73.25881504,804.5697452,No
C101226,6,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,86.18189139,543.4350539,Yes
C101227,3,None,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,Yes,32.30119436,96.30153889,No
C101228,49,DSL,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,58.11097217,2851.818575,No
C101229,5,Fiber optic,One year,Mailed check,Yes,0,No,Yes,Yes,No,Yes,95.74882906,533.6828214,No
C101230,27,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,105.1511012,2570.084762,Yes
C101231,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,92.17710859,210.6029105,Yes
C101232,2,DSL,One year,Electronic check,Yes,1,No,Yes,Yes,Yes,No,59.88819689,51.70616584,No
C101233,0,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,86.33782217,-53.50500802,No
C101234,11,DSL,One year,Electronic check,Yes,0,Yes,No,No,Yes,No,49.24365507,568.8496691,No
C101235,5,Fiber optic,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,Yes,92.3971772,510.9948139,Yes
C101236,23,Fiber optic,One year,Electronic check,Yes,0,No,Yes,Yes,Yes,Yes,91.12383585,2079.455906,No
C101237,8,None,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,44.6806391,411.9217624,Yes
C101238,41,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,87.79799775,3674.630138,Yes
C101239,1,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,No,61.81268004,229.4662017,Yes
C101240,25,DSL,One year,Electronic check,No,0,Yes,No,No,No,Yes,57.61675657,1436.587469,No
C101241,17,None,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,No,34.29566377,484.0352645,No
C101242,17,DSL,Month-to-month,Electronic check,No,0,No,No,No,No,No,64.86778794,1126.86835,Yes
C101243,22,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,No,No,No,91.40768726,2148.690638,Yes
C101244,16,DSL,Month-to-month,Electronic check,No,0,No,No,No,Yes,Yes,72.6419255,1285.22716,Yes
C101245,12,Fiber optic,Two year,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,Yes,84.35042819,913.2610882,No
C101246,1,DSL,Two year,Bank transfer (automatic),Yes,0,Yes,No,No,No,Yes,82.45409159,2.245554366,Yes
C101247,0,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,Yes,100.8200637,8.205647024,No
C101248,30,DSL,Month-to-month,Electronic check,No,0,No,No,No,Yes,No,92.73803802,2812.737802,Yes
C101249,11,None,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,39.81374613,437.6911751,Yes
C101250,19,Fiber optic,One year,Electronic check,Yes,0,No,No,No,Yes,No,84.16726391,1592.536942,Yes
C101251,8,Fiber optic,Month-to-month,Electronic check,No,1,Yes,No,Yes,No,Yes,93.85438901,702.1458347,Yes
C101252,1,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,No,No,No,26.06083038,51.04420639,No
C101253,1,None,Month-to-month,Mailed check,No,0,Yes,No,No,No,Yes,41.57112385,120.1652918,No
C101254,12,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,No,No,57.84988762,790.5047524,No
C101255,7,None,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,Yes,44.57428743,356.4851391,No
C101256,1,DSL,Month-to-month,Credit card (automatic),No,0,No,No,No,No,Yes,69.70564447,115.7996169,Yes
C101257,9,Fiber optic,Month-to-month,Electronic check,No,0,No,No,Yes,No,No,96.88753422,775.4960944,Yes
C101258,0,None,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,Yes,42.66568861,-18.17835654,No
C101259,10,DSL,Two year,Electronic check,Yes,0,Yes,Yes,Yes,No,Yes,59.14234609,709.4073264,No
C101260,3,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,No,No,No,56.80705399,143.4838288,Yes
C101261,19,DSL,Month-to-month,Electronic check,No,0,No,Yes,Yes,Yes,No,59.19598744,1025.989289,No
C101262,4,Fiber optic,Two year,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,No,72.69203561,239.5847851,No
C101263,7,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,81.83599556,593.6712904,No
C101264,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,106.5279389,-47.04398672,No
C101265,1,None,One year,Credit card (automatic),Yes,0,No,No,No,Yes,No,25.25224433,44.33078619,No
C101266,5,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,No,92.1419547,485.7870585,Yes
C101267,7,DSL,One year,Mailed check,No,0,Yes,No,No,No,Yes,63.54212725,471.9212949,No
C101268,10,None,Two year,Electronic check,Yes,0,No,No,Yes,No,Yes,26.62526703,296.4979234,No
C101269,4,DSL,Month-to-month,Electronic check,Yes,1,Yes,No,Yes,No,No,58.48445116,308.8133551,Yes
C101270,13,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,54.31264125,875.8097061,Yes
C101271,23,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,No,51.30913922,1228.77593,Yes
C101272,18,Fiber optic,One year,Bank transfer (automatic),Yes,1,No,Yes,No,No,Yes,93.94244871,1630.679105,No
C101273,0,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,Yes,68.33754668,90.3473853,No
C101274,8,DSL,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,64.0999944,366.5839872,No
C101275,2,DSL,Month-to-month,Credit card (automatic),No,1,Yes,Yes,Yes,No,No,62.2549377,-13.47708966,Yes
C101276,3,DSL,Month-to-month,Electronic check,No,0,Yes,No,No,No,Yes,79.45522623,191.5740545,Yes
C101277,50,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,Yes,No,Yes,Yes,No,87.29309511,4529.928769,No
C101278,1,None,Month-to-month,Credit card (automatic),No,0,No,Yes,No,Yes,Yes,40.33674903,47.57323704,No
C101279,8,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,No,No,86.59372602,748.4139472,Yes
C101280,11,DSL,Month-to-month,Electronic check,No,1,Yes,No,Yes,Yes,No,51.27970375,588.4478345,No
C101281,15,DSL,One year,Credit card (automatic),Yes,0,No,Yes,No,Yes,No,48.33304019,733.1690079,No
C101282,9,None,One year,Electronic check,Yes,0,No,Yes,No,Yes,Yes,36.86799716,360.5716676,No
C101283,2,DSL,One year,Bank transfer (automatic),Yes,0,No,No,No,No,Yes,59.7479303,98.06087967,Yes
C101284,4,None,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,Yes,No,25.21764126,95.3807154,No
C101285,8,DSL,Two year,Credit card (automatic),Yes,0,No,No,No,No,No,46.78777521,438.2856711,No
C101286,3,None,One year,Electronic check,Yes,0,No,No,No,No,Yes,31.0315472,117.6546662,No
C101287,5,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,73.34339603,448.9783065,Yes
C101288,0,Fiber optic,Month-to-month,Mailed check,No,0,Yes,Yes,Yes,Yes,Yes,106.6015934,-15.44593987,No
C101289,0,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,Yes,No,88.54058596,59.35953863,Yes
C101290,6,Fiber optic,Two year,Bank transfer (automatic),No,0,Yes,No,No,Yes,No,80.07086967,442.4936164,No
C101291,1,DSL,Month-to-month,Credit card (automatic),No,0,Yes,Yes,No,No,No,46.12340934,53.92634534,Yes
C101292,10,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,91.08613699,862.8960819,Yes
C101293,14,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,No,83.37305404,1180.260888,Yes
C101294,18,DSL,One year,Electronic check,No,0,No,No,Yes,No,Yes,60.38313396,1157.911624,No
C101295,2,DSL,Two year,Electronic check,No,0,No,Yes,No,Yes,Yes,59.40050209,119.4496776,Yes
C101296,2,None,Month-to-month,Electronic check,No,0,Yes,No,No,No,No,89.88479346,107.341246,Yes
C101297,1,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,70.70822078,204.8607175,Yes
C101298,12,Fiber optic,Month-to-month,Mailed check,Yes,1,Yes,No,Yes,No,No,88.75508648,1104.251194,Yes
C101299,13,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,65.47355394,977.2228261,Yes
C101300,0,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,97.83838411,-14.1249113,No
C101301,34,DSL,One year,Credit card (automatic),Yes,0,No,Yes,No,No,Yes,51.89787488,1679.281381,No
C101302,0,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,No,No,Yes,No,79.90877553,-11.39673626,Yes
C101303,9,DSL,One year,Credit card (automatic),No,0,No,No,No,Yes,Yes,57.58448134,554.8858228,No
C101304,14,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,No,56.93820605,749.0954698,No
C101305,24,DSL,One year,Mailed check,Yes,0,No,No,Yes,Yes,No,46.26044851,1165.690854,No
C101306,15,None,Month-to-month,Electronic check,No,0,No,No,No,No,Yes,39.78509462,560.9683529,No
C101307,19,DSL,Month-to-month,Mailed check,Yes,0,No,No,No,No,No,52.68412619,1038.681145,Yes
C101308,5,Fiber optic,Two year,Bank transfer (automatic),No,0,No,No,No,Yes,No,73.2545429,217.1780662,No
C101309,20,DSL,One year,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,48.31315899,955.6399395,No
C101310,2,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,72.1775474,45.22240925,Yes
C101311,28,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,Yes,82.83146319,2223.951988,No
C101312,7,Fiber optic,Two year,Mailed check,Yes,0,No,No,Yes,Yes,No,82.47635838,735.4708569,No
C101313,20,None,One year,Electronic check,Yes,0,Yes,Yes,Yes,No,No,26.52578344,570.96375,No
C101314,7,None,One year,Credit card (automatic),No,0,Yes,No,No,No,Yes,35.69542859,242.5327039,No
C101315,13,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,86.11449801,962.8698413,No
C101316,8,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,No,Yes,103.7230714,868.1008903,Yes
C101317,14,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,94.32810539,1380.753182,Yes
C101318,0,None,One year,Electronic check,Yes,0,No,No,Yes,No,Yes,97.37967954,188.4410141,Yes
C101319,0,None,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,42.11310259,21.38414415,Yes
C101320,3,Fiber optic,Month-to-month,Mailed check,No,0,No,No,No,Yes,No,88.22277349,326.737488,Yes
C101321,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,88.04281034,188.0163812,Yes
C101322,23,DSL,Month-to-month,Mailed check,No,1,Yes,Yes,No,Yes,Yes,76.07791436,1788.75038,No
C101323,4,DSL,Two year,Electronic check,Yes,0,Yes,No,Yes,Yes,No,40.10045184,52.04526439,No
C101324,44,None,One year,Credit card (automatic),No,0,Yes,No,No,No,No,12.01147294,630.2833725,No
C101325,4,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,Yes,Yes,72.61174222,291.9158687,Yes
C101326,3,Fiber optic,Two year,Mailed check,Yes,0,No,No,No,No,Yes,90.17691117,159.3404947,Yes
C101327,17,DSL,Two year,Electronic check,Yes,0,Yes,No,Yes,No,Yes,53.37590277,941.966948,No
C101328,12,None,Month-to-month,Bank transfer (automatic),Yes,1,No,No,No,No,No,30.21388656,480.0850992,No
C101329,8,DSL,Two year,Electronic check,Yes,0,Yes,Yes,No,No,No,42.07909169,335.0191873,No
C101330,9,None,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,40.52448978,368.7342398,No
C101331,15,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,71.80695796,969.8666802,No
C101332,3,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,38.38781227,72.98303306,No
C101333,66,Fiber optic,One year,Electronic check,No,0,Yes,Yes,No,Yes,Yes,85.01479184,5719.76437,No
C101334,44,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,No,Yes,No,58.70400127,2512.375794,No
C101335,12,Fiber optic,One year,Electronic check,Yes,1,No,Yes,No,No,No,73.94506539,972.2114824,Yes
C101336,2,DSL,One year,Electronic check,No,0,No,Yes,Yes,Yes,Yes,58.77277844,133.6633131,No
C101337,14,DSL,Month-to-month,Mailed check,Yes,1,Yes,Yes,No,Yes,No,55.97770567,877.6850962,No
C101338,1,None,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,39.04327624,96.59868744,No
C101339,0,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,No,No,88.28468573,10.68097401,No
C101340,3,Fiber optic,Month-to-month,Credit card (automatic),No,1,No,No,Yes,No,Yes,101.0538851,311.4294659,Yes
C101341,7,DSL,One year,Bank transfer (automatic),No,0,Yes,No,No,Yes,Yes,59.93917953,354.0455299,No
C101342,24,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,Yes,Yes,95.69299351,2192.10774,Yes
C101343,14,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,No,No,28.74653402,400.8945189,No
C101344,16,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,91.57061301,1456.98369,Yes
C101345,6,None,One year,Electronic check,No,0,No,No,Yes,No,No,13.47306939,62.5475785,No
C101346,5,None,One year,Electronic check,No,0,Yes,Yes,No,No,Yes,25.56691003,183.8689088,No
C101347,5,DSL,Two year,Electronic check,No,0,Yes,No,Yes,Yes,Yes,50.15781773,286.5294972,No
C101348,52,DSL,One year,Electronic check,No,1,Yes,No,No,Yes,No,54.10958873,2653.867888,No
C101349,0,None,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,Yes,Yes,Yes,37.5188391,64.00936814,Yes
C101350,24,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,No,89.75696034,2189.215073,Yes
C101351,11,DSL,One year,Credit card (automatic),No,0,Yes,No,No,No,No,57.39440102,393.3707886,No
C101352,6,DSL,Two year,Bank transfer (automatic),Yes,1,No,No,No,Yes,Yes,55.0297225,352.0001117,No
C101353,16,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,No,82.34024267,1245.60597,Yes
C101354,8,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,100.5881431,812.7312996,Yes
C101355,25,DSL,Month-to-month,Credit card (automatic),No,1,Yes,No,Yes,Yes,Yes,64.37921552,1532.842332,No
C101356,28,None,One year,Electronic check,Yes,0,Yes,Yes,No,Yes,No,46.65825949,1334.753482,No
C101357,6,None,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,39.79825838,274.4251489,Yes
C101358,3,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,Yes,104.6967472,402.3077546,Yes
C101359,10,Fiber optic,Two year,Electronic check,No,0,Yes,Yes,Yes,Yes,Yes,87.7068962,860.3234976,No
C101360,29,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,No,86.18886528,2519.9383,Yes
C101361,2,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,Yes,Yes,No,Yes,No,85.41741952,176.3711626,Yes
C101362,11,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,Yes,99.25214181,1118.238185,Yes
C101363,11,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,Yes,No,Yes,101.6470671,1141.792669,Yes
C101364,16,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,70.41376182,1074.695689,Yes
C101365,1,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,No,85.98694559,156.8608739,Yes
C101366,17,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,87.20616335,1288.547794,Yes
C101367,28,None,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,27.17804436,838.0361701,No
C101368,2,DSL,One year,Electronic check,Yes,1,Yes,No,Yes,Yes,Yes,60.96447993,114.4565211,No
C101369,3,None,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,No,27.43201908,1.630069784,Yes
C101370,42,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,No,34.23114347,1238.671911,No
C101371,3,DSL,One year,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,71.71686992,124.0393388,No
C101372,22,Fiber optic,Month-to-month,Electronic check,Yes,1,Yes,No,Yes,Yes,No,89.54798091,2062.147384,Yes
C101373,8,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,95.53637973,720.3251823,Yes
C101374,3,None,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,24.2571149,93.59384376,Yes
C101375,24,Fiber optic,One year,Mailed check,Yes,0,No,Yes,No,Yes,No,70.04659883,1734.709076,No
C101376,6,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,Yes,No,No,Yes,No,84.77080367,588.5400115,Yes
C101377,8,Fiber optic,One year,Electronic check,Yes,0,No,No,No,No,No,79.915275,552.8629492,Yes
C101378,5,DSL,One year,Electronic check,No,0,Yes,Yes,No,Yes,Yes,60.2045267,302.4943977,No
C101379,10,DSL,Two year,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,Yes,56.78590332,628.4097543,No
C101380,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,No,96.74713209,250.1768954,Yes
C101381,3,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,No,No,Yes,96.50298796,561.698614,Yes
C101382,42,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,Yes,87.91340338,3691.618434,Yes
C101383,4,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,Yes,Yes,96.50406065,314.8751884,Yes
C101384,11,DSL,Month-to-month,Mailed check,Yes,0,No,Yes,No,Yes,Yes,78.71535113,913.3617742,Yes
C101385,4,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,No,No,No,86.7067904,394.96831,Yes
C101386,17,DSL,One year,Credit card (automatic),Yes,1,Yes,Yes,Yes,Yes,Yes,60.32670583,949.9078748,No
C101387,1,None,Month-to-month,Bank transfer (automatic),Yes,1,No,No,No,No,No,19.64365742,116.6595372,Yes
C101388,42,None,Month-to-month,Electronic check,No,0,No,Yes,No,Yes,Yes,33.56024226,1518.46353,No
C101389,7,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,No,96.20340116,687.7302396,Yes
C101390,3,DSL,One year,Mailed check,Yes,0,Yes,No,Yes,Yes,No,46.31521283,149.9611615,No
C101391,0,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,63.39299958,27.02965091,Yes
C101392,3,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,No,74.86608126,147.8643836,No
C101393,8,Fiber optic,One year,Electronic check,No,0,Yes,Yes,Yes,No,Yes,101.7241808,789.8107681,No
C101394,4,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,93.68611939,429.5102608,Yes
C101395,22,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,60.5602873,1266.266423,Yes
C101396,5,Fiber optic,One year,Mailed check,No,0,No,No,Yes,No,Yes,91.38039574,570.8741544,No
C101397,2,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,No,88.94996911,306.8409605,Yes
C101398,11,DSL,One year,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,57.14999645,662.1607898,No
C101399,14,Fiber optic,One year,Credit card (automatic),Yes,1,No,Yes,No,No,No,78.87392745,1099.062569,No
C101400,2,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,Yes,76.07249476,239.9173192,Yes
C101401,1,Fiber optic,One year,Electronic check,No,0,No,Yes,No,No,Yes,90.49367989,128.6219453,Yes
C101402,0,None,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,26.29869443,8.904813256,No
C101403,15,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,No,Yes,No,No,No,87.49316915,1360.571348,Yes
C101404,15,None,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,38.78033533,496.5022663,No
C101405,8,DSL,Two year,Bank transfer (automatic),No,1,No,Yes,Yes,Yes,No,78.51473483,589.7964345,No
C101406,23,None,Two year,Electronic check,Yes,1,Yes,No,Yes,Yes,No,52.99032274,1094.687526,No
C101407,19,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,Yes,85.0356845,1626.875962,No
